vulc,perc_nat_rubber,wiring_strength,weather,perc_imp,temperature,tread_type,tyre_season,elevation,month,tread_depth,tyre_quality,perc_exp_comp,diameter,add_layers,failure
15.59,33,1,0.62,0.05,2.4,1,0,193,10,1,0,6.42,NA,1,0
17.876,25,1,0.16,0.01,-8.08,0,1,289,8,0,1,5.36,NA,1,0
20.186,34,0,0.39,0.01,-2.88,4,1,619.5,0,1,0,6.49,82.5,1,0
17.746,28,1,0.16,0.01,-4.4,3,1,524.5,3,3,1,5.5,53.6,1,0
16.446,35,1,0.22,0,-0.12,1,1,424.5,6,3,0,5.96,54.4,1,1
17.456,32,0,0.62,0.05,-0.44,0,1,485,0,2,0,5.95,81.9,1,1
18.594,33,0,0.62,0.05,0.44,1,1,272.5,5,0,0,5.85,NA,1,1
16.618,40,0,0.1,0.01,-1.36,1,0,290.5,9,3,0,5.44,NA,1,0
16.88,29,1,0.04,0.01,-0.76,4,1,446,2,2,0,5.5,NA,1,1
16.776,27,0,0.62,0.05,0.68,2,0,248,11,1,0,5.99,NA,1,1
19.662,33,1,0.3,0.01,-1.04,4,0,267,7,2,0,5.96,NA,1,0
20.832,30,1,0.62,0.05,-4.72,2,0,405.5,4,1,0,5.27,NA,1,0
16.856,28,1,0.37,0.02,-1.48,4,0,518,11,2,0,5.99,67,1,1
16.584,34,1,0.22,0,-1.04,1,1,490.5,1,2,0,5.47,NA,1,0
17.886,30,1,0.3,0.01,2.84,2,0,556.5,1,0,0,5.97,NA,1,1
17.81,25,1,0.16,0.01,-6.72,0,1,169.5,8,0,1,5.55,NA,1,0
19.072,33,1,0.16,0.01,-9.48,3,1,497.5,11,1,1,5.33,NA,1,0
16.922,28,0,0.62,0.05,0.4,0,1,673,10,2,0,5.9,NA,1,1
18.642,30,1,0.21,0,-2.16,2,1,190,4,1,0,5.28,96.1,1,1
17.686,40,0,0.21,0,-0.8,1,0,289,6,2,0,6.2,NA,1,0
17.994,39,1,0.3,0.01,0.48,0,0,261.5,0,0,0,6.25,52.4,0,1
17.83,24,1,0.37,0.02,-2.4,2,1,519.5,3,0,0,5.23,NA,1,1
16.236,35,0,0.37,0.02,-1.28,4,1,635,10,2,0,5.02,NA,1,0
17.822,24,1,0.16,0.01,-7.08,0,1,272,8,0,1,5.29,NA,1,0
23.152,31,2,0.39,0.01,-3.32,4,1,320,2,2,0,5.86,NA,1,0
15.58,31,1,0.62,0.05,-1.72,3,1,548,1,1,0,5.98,NA,1,1
17.494,30,0,0.37,0.02,-5.36,1,0,414.5,9,3,0,6.13,NA,0,1
17.67,31,0,0.13,0.01,-3.36,2,1,175.5,3,2,0,6.12,NA,1,1
19.446,30,1,0.16,0.01,-10.44,3,0,234.5,1,0,1,5.02,NA,1,0
17.968,22,1,0.16,0.01,-7.28,0,1,369.5,8,0,1,5.11,NA,1,0
25.884,37,2,0.16,0.01,-14.92,1,0,264,9,2,1,5.62,NA,1,0
17.018,41,0,0.37,0.02,-0.96,3,0,586.5,0,2,0,5.46,NA,1,0
17.85,34,0,0.16,0.01,-10.44,1,1,247,1,2,1,4.9,NA,1,1
16.984,32,0,0.3,0.01,-0.4,3,0,244,5,2,0,6.04,84.2,1,0
17.448,32,1,0.39,0.01,0.52,2,1,228,10,0,0,5.98,58.6,1,0
18.578,40,0,0.14,0,0.48,0,0,528.5,2,1,0,6.04,76.8,0,0
18.048,35,0,0.22,0,0.32,2,1,169.5,5,3,0,5.94,NA,1,1
16.978,33,0,0.11,0,3.28,4,1,436,11,1,0,6.2,NA,0,0
18.476,32,0,0.29,0.01,-0.48,2,1,703.5,2,3,0,6.17,NA,1,1
16.7,34,0,0.93,0.04,-0.52,0,1,307.5,8,0,0,6,NA,1,1
17.236,29,1,0.39,0.01,-3.28,1,1,276.5,2,2,0,5.64,92.1,1,0
17.216,29,0,0.05,0,0.44,2,1,468.5,6,0,0,6.44,NA,1,0
22.166,34,1,0.16,0.01,-7.48,0,0,218.5,7,0,1,5.12,NA,0,1
17.4,32,1,0.37,0.02,-1.52,4,0,418,0,1,0,5.85,NA,2,1
19.396,35,0,0.19,0.02,-0.16,3,0,452.5,1,1,1,5.36,84.2,1,0
16.49,37,0,0.37,0.02,-2.52,0,0,615,2,2,0,5.72,NA,1,0
16.966,32,0,0.39,0.01,-1.28,4,1,709.5,0,2,0,5.72,NA,2,1
20.172,40,0,0.62,0.05,-2.8,3,1,172,5,2,0,5.67,NA,1,0
16.72,28,1,0.3,0.01,-2,0,0,201.5,11,0,0,5.61,NA,1,0
20.55,36,1,0.3,0.01,0.92,0,0,282.5,10,1,0,5.78,NA,0,1
16.242,39,0,0.3,0.01,5.28,4,0,349,11,1,0,5.82,NA,1,1
18.144,22,1,0.19,0.02,19.36,1,0,230.5,2,3,0,5.97,47.8,1,1
15.79,32,0,0.21,0,-5.4,0,0,180,6,0,0,5.64,NA,1,1
16.126,31,0,0.19,0.02,1,4,0,383.5,10,2,1,5.97,69.2,1,1
17.234,32,0,0.39,0.01,2.04,0,1,237.5,6,3,0,5.93,NA,1,1
17.906,22,1,0.16,0.01,-6.24,0,1,288.5,8,0,1,5.3,NA,1,0
15.756,40,0,0.93,0.04,4,2,0,282.5,3,3,0,6.72,NA,1,1
17.65,28,1,0.37,0.02,-1.84,3,1,714.5,5,3,0,5.65,NA,1,1
18.452,26,1,0.21,0,-2.36,2,0,330.5,8,0,0,5.15,NA,1,0
18.354,41,0,0.29,0.01,0.12,1,0,164.5,6,0,0,5.74,NA,1,0
19.578,32,1,0.21,0,-11.68,0,0,590.5,2,0,0,5.68,NA,1,0
16.816,38,0,0.21,0,-3.16,0,1,689.5,7,2,0,6.22,NA,2,0
18.722,38,1,0.19,0.02,-6.72,1,0,395,2,1,0,5.57,NA,1,0
17.722,24,1,0.16,0.01,-8.28,0,1,403.5,8,0,1,5.61,NA,1,0
18.166,28,1,0.62,0.05,1.92,2,0,301.5,3,2,0,6.13,NA,1,1
17.93,24,1,0.16,0.01,-7.6,0,1,286,8,0,1,4.76,NA,1,0
17.858,24,1,0.16,0.01,-7.92,0,1,265,8,0,1,5.21,NA,1,0
17.382,23,1,0.16,0.01,-8.2,0,1,329.5,8,0,1,5.51,NA,1,0
15.46,35,1,0.38,0.04,11.12,2,1,167.5,7,0,0,6.19,94.2,1,0
17.526,30,0,0.16,0.01,-10.08,3,0,294.5,2,2,1,5.31,NA,1,0
17.67,24,1,0.16,0.01,-8.68,0,1,388.5,8,0,1,4.97,90.3,1,0
18.946,32,0,0.3,0.01,-2.24,3,0,522,1,2,0,6.17,NA,0,1
17.418,42,0,0.21,0,-0.16,2,0,387.5,11,3,0,5.71,66.1,1,1
17.83,24,1,0.16,0.01,-8.76,0,1,346,8,0,1,5.67,92.4,1,0
17.098,28,0,0.19,0.02,1.96,0,0,557,8,3,1,4.93,NA,1,0
17.764,25,1,0.16,0.01,-8.44,0,1,280.5,8,0,1,5.47,NA,1,0
17.914,37,1,0.37,0.02,1.12,1,1,254.5,10,2,0,5.24,NA,1,1
18.65,29,1,0.03,0,-0.6,3,0,752,1,3,0,5.59,NA,1,0
16.144,37,1,0.39,0.01,0.08,4,1,178.5,8,1,0,5.95,NA,1,0
19.848,33,0,0.62,0.05,-0.4,3,1,358.5,4,0,0,6.29,NA,1,0
19.382,30,1,0.21,0,4.32,2,0,659.5,11,2,0,6,NA,1,1
21.414,34,1,0.39,0.01,-2.24,3,0,253.5,5,3,0,6.01,85.2,1,0
17.726,36,0,0.03,0,-0.6,1,1,267.5,6,2,0,5.9,NA,1,0
21.996,37,0,0.16,0.01,-11,3,1,211.5,1,2,1,5.1,96.5,1,0
18.31,26,0,0.27,0.01,-4.28,4,0,595,4,1,0,6.07,NA,1,1
17.244,35,0,0.19,0.02,-5.48,0,0,265.5,2,2,1,5.52,73.5,0,0
19.67,32,0,0.19,0.02,-1.96,3,0,307,11,2,1,5.51,NA,1,0
18.006,28,0,0.11,0,-3,3,1,288,4,3,0,5.72,NA,1,0
18.782,31,0,0.21,0,-6.4,3,1,275.5,2,3,0,5.64,62,1,0
17.68,24,1,0.16,0.01,-7.72,0,1,404,8,0,1,5.54,NA,1,0
17.62,40,0,0.14,0,0.8,3,0,540,9,0,0,6.25,71.7,0,0
15.802,28,0,0.13,0.01,-0.56,2,0,182.5,9,2,0,6.33,55.8,1,0
17.494,34,0,0.21,0,0.12,3,1,464,10,1,1,4.99,NA,1,0
17.92,29,1,0.16,0.01,-7.04,2,1,408,10,1,1,5.49,96.6,1,1
17.252,35,0,0.21,0,3.56,2,1,142,10,2,0,5.29,NA,1,0
17.82,39,0,0.14,0,0.24,1,0,152.5,7,1,0,6.25,NA,0,0
17.74,24,1,0.16,0.01,-8.08,0,1,364.5,8,0,1,5.56,81.7,1,0
18.098,29,0,0.17,0.01,-2.64,4,0,529,0,0,0,5.8,58.6,1,0
19.668,37,1,0.29,0.01,-3.48,2,1,247.5,3,1,0,6.01,NA,1,0
18.998,33,0,0.29,0.01,-1.24,0,0,765,1,1,0,5.7,NA,1,0
17.38,36,1,0.29,0.01,2.76,2,1,345,0,3,0,5.96,NA,1,1
16.952,38,0,0.14,0,0.64,0,0,350,1,0,0,6.16,NA,1,0
19.258,33,0,0.03,0,-2.16,1,0,254,11,0,0,6.43,94,1,0
16.58,34,0,0.3,0.01,4.88,2,0,462.5,4,3,0,5.81,NA,1,1
16.736,38,0,0.19,0.02,0.28,3,0,271.5,7,0,1,5.38,60.2,1,0
17.782,22,1,0.16,0.01,-7.2,0,1,298.5,8,0,1,5.69,87.1,1,0
23.924,32,1,0.38,0.04,-2.56,0,0,421.5,3,0,1,6.16,NA,0,0
15.822,35,1,0.62,0.05,3.72,3,0,379.5,6,3,0,6.34,NA,1,1
16.39,33,1,0.93,0.04,4.4,0,1,810.5,8,1,0,6.33,91.7,1,1
17.876,28,1,0.39,0.01,2.36,2,1,678.5,3,3,0,6.01,NA,1,1
20.19,36,1,0.29,0.01,-3.72,1,0,275.5,3,2,0,6.21,NA,1,0
22.598,31,1,0.03,0,-4.92,4,0,238,0,2,0,6.21,NA,1,0
17.258,38,0,0.1,0.01,0.28,4,0,401.5,4,2,0,5.89,NA,1,0
20.654,27,1,0.37,0.02,7.12,2,0,295.5,7,2,0,5.69,87.6,1,1
17.994,23,1,0.16,0.01,-7.52,0,1,287,8,0,1,5.21,66.8,1,0
16.458,41,2,0.21,0,0.2,0,0,264.5,7,3,0,6.15,NA,1,0
19.228,34,0,0.17,0.01,-2.36,4,0,620.5,5,0,1,5.72,94.2,1,1
16.652,44,0,0.62,0.05,0.36,4,1,149.5,11,2,0,6.06,82.5,1,1
16.384,33,0,0.37,0.02,-0.48,0,0,242,9,0,0,5.61,NA,1,1
16.466,27,0,0.04,0.01,-1.72,1,1,617.5,0,1,0,5.97,60.2,1,0
17.414,28,2,0.21,0,17.6,2,1,257.5,4,3,0,6.28,NA,1,0
18.842,30,1,0.16,0.01,-8.04,2,1,305.5,5,3,1,5.19,78,1,0
22.942,33,1,0.3,0.01,0.56,1,0,270.5,4,0,0,6.08,71.5,1,0
17.72,30,0,0.21,0,-5.12,3,1,204.5,9,1,0,6.1,73.6,1,0
17.792,26,1,0.16,0.01,-7.32,0,1,401.5,8,0,1,5.23,NA,1,0
21.066,33,0,0.37,0.02,-1.76,0,0,234,0,1,0,5.4,98.7,0,0
15.222,34,0,0.21,0,-1.68,3,0,295.5,6,0,0,5.58,NA,1,0
16.918,26,1,0.27,0.01,5.4,4,0,229,6,0,0,5.94,NA,1,1
17.678,27,1,0.19,0.02,-2.32,4,1,457.5,9,2,1,5.41,NA,1,0
17.956,33,1,0.39,0.01,-1.92,1,1,555,0,2,0,6.1,NA,1,0
20.684,27,2,0.3,0.01,-6.16,0,0,758,10,0,0,6.16,94.2,1,0
20.114,30,1,0.62,0.05,-1.92,3,0,266,6,2,0,5.9,61.2,1,0
18.228,26,1,0.16,0.01,-8.2,0,1,207.5,8,0,1,5.26,NA,1,0
17.58,24,1,0.16,0.01,-7.6,0,1,365,8,0,1,5.19,NA,1,0
18.296,35,0,0.03,0,-0.4,0,0,253,7,3,0,5.93,NA,0,0
17.776,34,0,0.22,0,-0.12,4,1,635,1,1,0,5.58,74.1,1,1
19.764,33,1,0.37,0.02,-0.92,2,0,552.5,7,0,0,6.11,NA,1,0
17.026,32,1,0.39,0.01,-2.32,0,0,331.5,4,1,1,5.65,NA,1,1
20.634,39,1,0.05,0.02,-0.88,2,1,654.5,1,1,0,5.62,95.2,1,0
17.71,23,1,0.16,0.01,-6.52,0,1,310.5,8,0,1,5.54,72.6,1,0
16.79,33,1,0.22,0,-1.16,0,1,301.5,3,1,0,5.42,NA,1,0
17.49,36,0,0.22,0,-1.16,1,1,278,5,1,0,5.74,NA,1,1
21.324,37,0,0.14,0,-1.72,3,0,437,11,0,0,6.34,NA,0,0
16.172,41,0,0.93,0.04,5.64,3,1,414.5,5,0,0,6.53,NA,1,1
16.376,40,1,0.62,0.05,-0.72,2,1,521.5,6,3,0,5.73,NA,2,1
17.868,25,1,0.16,0.01,-8.6,0,1,309.5,8,0,1,5.48,92.9,1,0
15.672,34,0,0.27,0.01,-1.6,0,0,462.5,6,0,0,5.85,57.4,1,0
17.574,25,1,0.21,0,-5.08,4,1,334,6,3,0,5.89,NA,1,1
21.044,35,0,0.29,0.01,-3.04,1,1,431,6,3,0,5.88,59,1,0
17.9,27,1,0.16,0.01,-9.36,0,1,172,8,0,1,5.08,NA,1,0
20.368,29,1,0.21,0,-7.8,2,0,237,5,1,0,6.13,NA,2,0
18.622,34,0,0.22,0,0.76,4,1,396,0,0,0,6.36,69.8,1,1
17.562,39,0,0.14,0,-0.8,3,0,669.5,0,1,0,5.73,NA,0,0
17.334,23,1,0.16,0.01,-7.92,0,1,237.5,8,0,1,5.63,NA,1,0
19.196,32,0,0.62,0.05,11.4,1,1,313,1,0,0,6.55,NA,1,1
17.62,22,1,0.16,0.01,-7.28,0,1,381,8,0,1,5,NA,1,0
17.948,31,0,0.29,0.01,-0.4,0,1,677,5,1,0,6.08,NA,1,0
16.896,39,0,0.93,0.04,-2.88,0,0,315.5,11,1,0,5.92,NA,1,1
18.346,28,1,0.93,0.04,0.92,4,1,465,5,3,0,6.13,NA,0,1
16.274,35,0,0.39,0.01,-2.8,0,0,294.5,0,0,0,5.99,58.7,1,1
16.348,28,1,0.11,0,-2.88,4,1,547,2,2,0,5.95,80.9,1,0
20.134,35,0,0.62,0.05,-2.76,1,1,459,6,1,0,5.67,NA,1,0
22.696,35,1,0.14,0,-5.4,4,0,186,3,0,0,5.38,NA,1,0
17.66,27,1,0.16,0.01,-7.68,0,1,509.5,8,0,1,5.5,70.4,1,0
23.11,38,0,0.21,0,-2.04,1,0,187,8,2,0,6.18,NA,1,0
18.058,31,1,0.19,0.02,8.44,3,1,199.5,6,3,1,6.38,58.5,1,1
19.088,27,2,0.21,0,1.16,0,1,501,10,1,0,5.76,86.5,1,0
19.73,39,1,0.19,0.02,-4.68,3,0,398,3,3,1,6.14,NA,0,0
17.038,35,0,0.3,0.01,-2.12,0,0,248,3,2,0,5.57,NA,1,1
19.204,41,0,0.19,0.02,-0.56,3,1,177,2,2,1,5.56,NA,1,0
16.78,24,1,0.05,0,-5.24,2,1,782.5,1,1,0,5.53,NA,1,0
17.624,41,0,0.11,0,-0.76,2,1,263.5,1,1,0,6.23,81.4,1,0
19.428,31,0,0.3,0.01,-3.28,4,0,557,4,0,0,5.99,NA,1,0
16.158,44,0,0.37,0.02,-0.08,1,0,226,10,2,0,5.78,NA,1,1
17.28,34,0,0.37,0.02,0.28,3,1,217.5,9,3,0,6.13,NA,1,0
17.38,30,1,0.29,0.01,-0.44,1,1,320.5,4,0,0,5.97,NA,1,1
20.464,32,0,0.3,0.01,-2.16,4,0,707,0,1,0,5.73,NA,1,1
16.172,37,0,0.62,0.05,3.68,3,1,641,3,3,0,5.7,NA,1,1
18.906,35,0,0.62,0.05,7.76,1,1,277.5,10,0,0,6.4,NA,1,1
17.4,35,0,0.19,0.02,-0.12,0,1,456.5,0,3,1,6.09,NA,1,0
21.008,34,1,0.1,0.01,-1.2,3,0,633,6,3,0,6.39,55.7,1,0
20.64,32,1,0.29,0.01,-4.04,0,0,308.5,6,0,0,5.96,NA,1,0
17.286,32,0,0.22,0,-0.52,2,1,389.5,6,1,0,5.79,NA,1,0
17.424,28,1,0.16,0.01,-8.56,0,1,272.5,8,0,1,5.36,NA,1,0
17.578,36,0,0.3,0.01,2,4,0,221,5,3,0,6.49,79.6,2,0
15.966,27,0,0.62,0.05,-1.16,2,0,221.5,3,0,0,5.81,86.5,1,0
16.424,39,0,0.03,0,-0.44,2,0,525,3,1,0,5.82,NA,1,0
16.762,29,2,0.93,0.04,9.92,3,1,493.5,6,1,0,6.31,72.8,1,1
21.794,32,2,0.3,0.01,-2.36,4,0,319,4,1,0,5.45,NA,1,0
16.756,33,1,0.05,0,-5.56,0,1,544,11,1,0,5.45,NA,1,1
21.76,39,1,0.39,0.01,5.96,4,0,273,5,2,0,5.98,NA,1,0
18.726,30,1,0.62,0.05,2.88,0,1,212.5,8,1,0,6.26,89.1,1,1
16.894,32,0,0.06,0,-2.76,4,0,260,11,3,0,5.11,NA,1,1
16.742,38,0,0.21,0,-1.4,3,1,425,0,0,0,6.1,NA,1,0
17.542,26,1,0.16,0.01,-7.68,0,1,471.5,8,0,1,5.42,NA,1,0
18.306,33,1,0.37,0.02,-9.72,3,0,463.5,7,0,0,5.21,NA,1,1
20.178,30,1,0.22,0,-3.24,3,1,425,6,0,0,5.88,NA,0,0
17.174,26,1,0.39,0.01,0.48,4,1,200,1,1,0,6.59,NA,1,1
16.65,24,0,0.39,0.01,-4.12,4,0,318.5,11,2,0,5.83,66.7,1,0
17.468,34,1,0.17,0.01,3.28,3,0,262,1,2,0,6.06,NA,1,1
17.726,24,1,0.16,0.01,-8.12,0,1,397.5,8,0,1,5.45,NA,1,0
19.652,40,0,0.21,0,-2.64,2,1,243,9,1,0,5.31,80.6,1,0
17.234,33,2,0.29,0.01,-1.6,2,0,438,10,2,0,6.25,NA,0,1
18.116,32,0,0.16,0.01,-9.32,2,1,191,1,0,1,5.07,NA,1,0
24.428,25,2,0.3,0.01,-5.6,0,0,252,6,1,0,6.03,NA,0,1
16.952,32,0,0.11,0,-1.28,2,1,188,3,0,0,5.72,51.6,1,0
17.438,33,1,0.39,0.01,0.28,3,0,275.5,8,3,0,5.75,85.4,1,1
18.322,32,0,0.3,0.01,-1.16,4,0,389,0,2,0,5.74,NA,1,1
17.612,39,0,0.03,0,-1.8,4,0,338,3,1,0,6.13,NA,1,0
17.8,25,1,0.16,0.01,-7.84,0,1,321.5,8,0,1,5.77,NA,1,0
17.526,23,1,0.16,0.01,-7.48,0,1,311.5,8,0,1,5.17,NA,1,0
17.452,26,2,0.3,0.01,14.2,4,0,496,6,0,0,6.39,NA,1,1
16.544,35,0,0.22,0,-3.44,1,1,493.5,10,1,0,5.76,62.7,0,0
17.508,36,0,0.22,0,-0.36,1,1,226.5,4,2,0,5.79,NA,1,0
20.084,33,1,0.39,0.01,4.92,4,1,334.5,7,0,0,6.57,NA,1,1
18.19,29,0,0.37,0.02,0.04,4,1,219,11,2,0,5.8,NA,1,0
18.74,29,1,0.17,0.01,-1.6,4,0,222.5,4,2,0,6.7,NA,1,0
19.93,33,0,0.16,0.01,-10.72,3,1,564.5,3,2,1,5.43,54.8,1,0
17.762,26,1,0.16,0.01,-8.04,0,1,357,8,0,1,5.12,NA,1,0
16.35,35,0,0.3,0.01,-0.24,0,0,348.5,3,1,0,5.5,NA,1,1
17.42,27,0,0.17,0.01,-0.04,3,0,111,11,0,0,6.03,NA,1,0
17.324,27,1,0.62,0.05,17.96,1,1,539.5,11,3,0,6.2,80.6,1,1
18.654,24,2,0.62,0.05,29.76,4,0,363,6,1,0,6.59,NA,1,1
16.56,35,0,0.62,0.05,-0.72,0,1,257,11,3,0,6.08,55.4,1,0
16.748,41,0,0.39,0.01,1.04,4,0,428,2,3,0,5.64,78.5,2,0
20.756,36,1,0.16,0.01,-13.04,3,0,237.5,7,1,1,5.2,NA,1,0
20.18,37,1,0.14,0,-1.68,0,0,188.5,8,3,0,5.83,50.7,1,1
19.804,33,0,0.62,0.05,-1.84,3,1,762,8,0,0,6.31,NA,1,1
17.492,31,1,0.21,0,-9,1,1,521,10,3,0,5.65,NA,1,0
20.698,33,1,0.16,0.01,-9.48,1,0,397,6,2,1,5.35,52.5,0,0
15.956,42,0,0.62,0.05,-0.52,2,1,493.5,0,0,0,5.9,56.8,1,1
16.772,36,0,0.62,0.05,10.56,0,1,478,3,3,0,6.71,NA,1,0
21.528,33,0,0.21,0,0.44,0,1,336,4,1,0,5.79,83.8,1,1
17.934,24,1,0.16,0.01,-6.92,0,1,300.5,8,0,1,5.59,NA,1,0
17.006,27,0,0.3,0.01,0.52,3,0,261.5,8,1,0,6.36,NA,1,0
16.228,38,1,0.29,0.01,-0.24,4,0,285,8,1,0,5.98,NA,1,0
20.59,37,1,0.3,0.01,9.72,0,0,763.5,9,0,0,6.37,NA,1,0
20.08,32,1,0.3,0.01,-1.92,3,0,249,2,2,1,6.04,NA,1,0
18.49,31,0,0.17,0.01,-1.88,3,0,525,4,0,0,6.37,NA,1,0
19.394,35,0,0.21,0,-5.64,0,0,583,10,0,0,5.3,NA,1,0
19.59,32,1,0.37,0.02,-4.68,4,0,612,2,0,0,5.4,57,1,0
17.522,32,0,0.62,0.05,-5.92,2,1,352.5,4,0,0,5.49,NA,2,1
17.896,26,1,0.29,0.01,0.12,1,0,368.5,3,2,0,5.82,NA,1,1
21.702,31,1,0.21,0,-10.16,1,1,86,5,2,0,5.84,NA,1,0
18.428,38,0,0.13,0.01,-1.08,1,0,464.5,6,3,0,5.6,NA,1,0
17.734,20,1,0.16,0.01,-8.16,0,1,261,8,0,1,5.52,NA,1,0
17.788,26,1,0.38,0.04,-1.6,1,1,236.5,9,1,0,5.98,70.4,0,1
17.916,25,1,0.16,0.01,-7.68,0,1,238.5,8,0,1,5.33,NA,1,0
16.248,40,0,0.21,0,0.52,3,0,643,5,0,0,5.32,NA,1,0
16.782,39,0,0.37,0.02,-0.52,2,1,320.5,3,1,0,5.76,NA,1,0
17.286,34,1,0.39,0.01,-0.04,0,1,330,3,1,0,6.39,NA,1,1
16.248,33,0,0.22,0,-2.24,1,1,205,3,2,0,5.82,91,1,0
16.728,37,0,0.62,0.05,-2.04,1,1,522,1,3,0,6.18,NA,0,1
17.57,22,1,0.16,0.01,-7.68,0,1,220.5,8,0,1,5.13,48.5,1,0
20.318,35,1,0.19,0.02,-8.76,2,0,427.5,6,3,1,5.4,57.7,1,0
17.772,25,1,0.16,0.01,-8.92,0,1,296,8,0,1,5.13,NA,1,0
19.292,30,1,0.17,0.01,-3.48,4,0,651.5,1,1,0,6.59,NA,0,0
15.826,35,1,0.38,0.04,15.08,1,1,386,5,1,0,6.84,NA,0,1
18.84,34,1,0.3,0.01,-1.88,0,0,533,0,2,0,5.94,NA,1,0
19.33,36,0,0.19,0.02,-9.88,3,1,544,1,1,1,5.26,64.4,1,0
25.004,29,1,0.38,0.04,-5.48,3,0,231.5,4,0,0,5.89,NA,1,0
17.97,25,1,0.16,0.01,-8.12,0,1,347.5,8,0,1,5.67,94.2,1,0
18.032,35,1,0.16,0.01,-5.04,4,0,326,4,0,1,5.58,98.5,1,1
17.672,35,1,0.29,0.01,-4.8,4,1,244.5,0,0,0,5.96,53.1,1,0
17.646,24,1,0.16,0.01,-7.08,0,1,375,8,0,1,5.15,NA,1,0
19.528,34,1,0.05,0,0.44,1,1,594,4,3,0,6.24,NA,1,0
17.378,32,1,0.37,0.02,0.52,1,1,656.5,7,0,0,5.86,NA,1,1
17.324,41,1,0.37,0.02,8.32,0,1,633.5,1,2,0,6.28,90.4,0,1
17.786,27,0,0.29,0.01,-1.32,4,0,579,1,3,0,5.91,NA,1,0
16.6,37,1,0.22,0,-4.88,3,1,210,4,1,0,5.73,NA,1,1
17.558,22,1,0.16,0.01,-9.68,0,1,342.5,8,0,1,5.27,NA,1,0
20.192,32,0,0.37,0.02,-7.92,1,0,327,9,1,0,5.62,NA,1,0
19.552,31,1,0.22,0,-3.08,3,1,646.5,4,0,0,6.11,NA,1,0
20.018,30,0,0.3,0.01,-1.4,2,0,278.5,0,2,0,5.85,89.3,0,1
17.718,37,0,0.37,0.02,0.24,4,1,277,10,2,0,5.69,NA,1,0
17.262,26,0,0.3,0.01,10.72,1,0,587,6,0,0,6.12,96.5,1,1
17.482,25,1,0.16,0.01,-7.88,0,1,296.5,8,0,1,5.68,NA,1,0
17.662,24,1,0.16,0.01,-9.08,0,1,298,8,0,1,5.41,NA,1,0
20.428,32,1,0.39,0.01,21.44,3,0,210.5,2,0,0,6.42,NA,1,1
17.078,30,0,0.22,0,-3.24,1,1,594.5,10,2,0,5.54,NA,1,0
19.976,34,0,0.16,0.01,-6.88,0,0,514.5,7,3,1,5.33,NA,1,0
19.194,29,0,0.29,0.01,-0.8,0,0,229.5,6,3,0,6.07,NA,1,0
17.832,30,0,0.16,0.01,-10.96,0,1,282.5,7,3,1,4.9,NA,0,0
17.79,24,1,0.16,0.01,-7.12,0,1,218.5,8,0,1,5.05,NA,1,0
19.896,34,0,0.3,0.01,-7.2,1,0,259.5,11,3,0,6.22,NA,1,0
16.732,29,1,0.39,0.01,15.68,4,1,286,7,3,0,6.82,76.5,1,1
21.506,36,1,0.13,0.01,-4.8,4,0,333.5,1,0,0,6.06,85.2,1,0
21.724,29,1,0.19,0.02,-4.4,4,1,456,6,1,1,5.71,NA,1,1
17.002,38,0,0.93,0.04,4.88,2,0,539,11,3,0,6.44,79.5,1,1
19.468,35,2,0.21,0,-0.12,4,1,291,9,0,0,6.23,NA,1,1
18.1,26,1,0.16,0.01,-11.68,1,0,140,4,3,1,5.03,NA,1,0
17.95,22,1,0.16,0.01,-7.6,0,1,293,8,0,1,5.55,NA,1,0
18.018,26,0,0.3,0.01,-0.88,2,0,345.5,8,3,0,6.49,NA,1,0
18.074,26,1,0.16,0.01,-8.32,0,1,333.5,8,0,1,5.11,NA,1,0
17.736,20,1,0.16,0.01,-7.44,0,1,399.5,8,0,1,4.81,NA,1,0
19.318,32,0,0.37,0.02,-4.48,4,1,542,11,0,0,5.38,NA,1,0
17.396,41,1,0.37,0.02,0.88,1,0,174.5,2,0,0,6.24,NA,1,0
16.292,38,0,0.62,0.05,0.8,4,0,468.5,7,0,0,6.08,68.5,1,1
16.626,29,0,0.04,0.01,-1.36,3,1,289.5,7,3,0,5.5,NA,1,0
17.048,36,0,0.3,0.01,-0.28,2,0,732,7,0,0,5.78,NA,1,1
17.762,28,1,0.16,0.01,-8.44,0,1,282,8,0,1,5.42,75.6,1,0
17.458,36,0,0.22,0,0,2,1,114,4,2,0,6.11,NA,1,1
19.316,33,1,0.39,0.01,4.84,3,1,287.5,4,2,0,6.12,65.7,1,1
17.326,27,1,0.39,0.01,1.32,0,0,220,9,2,0,6.26,NA,1,1
16.108,32,1,0.37,0.02,-0.52,2,1,250,0,3,0,5.98,NA,1,1
18.72,29,1,0.39,0.01,14.92,2,1,307,9,3,0,6.51,NA,1,1
18.4,32,0,0.16,0.01,-8.64,1,1,332.5,8,0,1,5.15,NA,1,0
16.232,31,0,0.14,0,0.36,4,0,277.5,8,2,0,5.36,NA,1,0
16.896,30,2,0.37,0.02,-1.88,4,1,665,8,3,0,6.34,NA,1,0
17.29,33,1,0.22,0,5.96,3,1,246.5,5,2,0,6.27,88.9,1,1
19.43,34,0,0.37,0.02,-0.84,2,0,251,10,3,0,5.9,64.9,1,0
15.748,31,0,0.22,0,0.12,1,1,551.5,7,3,0,5.92,54.6,1,1
